,date,code,capital,money_lock,money_rest,deal_action,deal_price,object_vol,fees,slippage
467,20190402,600519.XSHG,,140420000.0,,hold,,165200.0,,
468,20190402,600436.XSHG,,11599.0,,hold,,100.0,,
469,20190402,STOCK,,141694599.0,,,,,,
470,20190402,000906.XSHG,,213635815.0,,hold,,50000.0,,
471,20190402,INDEX,,213635815.0,,,,,,
472,20190402,ALL,355330461.008,355330414.0,47.00800000431627,,,,,
473,20190403,CASH,,,47.00800000431627,,,,,
474,20190403,600031.XSHG,,1292000.0,,hold,,100000.0,,
475,20190403,600519.XSHG,,139511400.0,,hold,,165200.0,,
476,20190403,600436.XSHG,,11630.0,,hold,,100.0,,
477,20190403,STOCK,,140815030.0,,,,,,
478,20190403,000906.XSHG,,216246605.0,,hold,,50000.0,,
479,20190403,INDEX,,216246605.0,,,,,,
480,20190403,ALL,357061682.008,357061635.0,47.00800000431627,,,,,
481,20190404,CASH,,,47.00800000431627,,,,,
482,20190404,600031.XSHG,,1336000.0,,hold,,100000.0,,
483,20190404,600519.XSHG,,142898000.0,,hold,,165200.0,,
484,20190404,600436.XSHG,,11848.0,,hold,,100.0,,
485,20190404,STOCK,,144245848.0,,,,,,
486,20190404,000906.XSHG,,218190170.0,,hold,,50000.0,,
487,20190404,INDEX,,218190170.0,,,,,,
488,20190404,ALL,362436065.008,362436018.0,47.00800000431627,,,,,
489,20190408,CASH,,,47.00800000431627,,,,,
490,20190408,600031.XSHG,,1380000.0,,hold,,100000.0,,
491,20190408,600519.XSHG,,148713040.0,,hold,,165200.0,,
492,20190408,600436.XSHG,,11740.0,,hold,,100.0,,
493,20190408,STOCK,,150104780.0,,,,,,
494,20190408,000906.XSHG,,217765794.99999997,,hold,,50000.0,,
495,20190408,INDEX,,217765794.99999997,,,,,,
496,20190408,ALL,367870622.008,367870575.0,47.00800000431627,,,,,
497,20190409,CASH,,,47.00800000431627,,,,,
498,20190409,600031.XSHG,,1356000.0,,hold,,100000.0,,
499,20190409,600519.XSHG,,149506000.0,,hold,,165200.0,,
500,20190409,600436.XSHG,,12038.0,,hold,,100.0,,
501,20190409,STOCK,,150874038.0,,,,,,
502,20190409,000906.XSHG,,218595224.99999997,,hold,,50000.0,,
503,20190409,INDEX,,218595224.99999997,,,,,,
504,20190409,ALL,369469310.008,369469263.0,47.00800000431627,,,,,
505,20190410,CASH,,,47.00800000431627,,,,,
506,20190410,600031.XSHG,,1400000.0,,hold,,100000.0,,
507,20190410,600519.XSHG,,156607948.0,,hold,,165200.0,,
508,20190410,600436.XSHG,,12250.0,,hold,,100.0,,
509,20190410,STOCK,,158020198.0,,,,,,
510,20190410,000906.XSHG,,218946400.0,,hold,,50000.0,,
511,20190410,INDEX,,218946400.0,,,,,,
512,20190410,ALL,376966645.008,376966598.0,47.00800000431627,,,,,
513,20190411,CASH,,,47.00800000431627,,,,,
514,20190411,600031.XSHG,,1318000.0,,hold,,100000.0,,
515,20190411,600519.XSHG,,152843040.0,,hold,,165200.0,,
516,20190411,600436.XSHG,,11660.0,,hold,,100.0,,
517,20190411,STOCK,,154172700.0,,,,,,
518,20190411,000906.XSHG,,214242575.0,,hold,,50000.0,,
519,20190411,INDEX,,214242575.0,,,,,,
520,20190411,ALL,368415322.008,368415275.0,47.00800000431627,,,,,
521,20190412,CASH,,,47.00800000431627,,,,,
522,20190412,600031.XSHG,,1298000.0,,hold,,100000.0,,
523,20190412,600519.XSHG,,150992800.0,,hold,,165200.0,,
524,20190412,600436.XSHG,,11853.0,,hold,,100.0,,
525,20190412,STOCK,,152302653.0,,,,,,
526,20190412,000906.XSHG,,213762615.0,,hold,,50000.0,,
527,20190412,INDEX,,213762615.0,,,,,,
528,20190412,ALL,366065315.008,366065268.0,47.00800000431627,,,,,
529,20190415,CASH,,,47.00800000431627,,,,,
530,20190415,600031.XSHG,,1287000.0,,hold,,100000.0,,
531,20190415,600519.XSHG,,149836400.0,,hold,,165200.0,,
532,20190415,600436.XSHG,,11611.0,,hold,,100.0,,
533,20190415,STOCK,,151135011.0,,,,,,
534,20190415,000906.XSHG,,212691430.0,,hold,,50000.0,,
535,20190415,INDEX,,212691430.0,,,,,,
536,20190415,ALL,363826488.008,363826441.0,47.00800000431627,,,,,
537,20190416,CASH,,,47.00800000431627,,,,,
538,20190416,600031.XSHG,,1322000.0,,hold,,100000.0,,
539,20190416,600519.XSHG,,155271480.0,,hold,,165200.0,,
540,20190416,600436.XSHG,,11689.0,,hold,,100.0,,
541,20190416,STOCK,,156605169.0,,,,,,
542,20190416,000906.XSHG,,218256360.0,,hold,,50000.0,,
543,20190416,INDEX,,218256360.0,,,,,,
544,20190416,ALL,374861576.008,374861529.0,47.00800000431627,,,,,
545,20190417,CASH,,,47.00800000431627,,,,,
546,20190417,600031.XSHG,,1311000.0,,hold,,100000.0,,
547,20190417,600519.XSHG,,157270400.0,,hold,,165200.0,,
548,20190417,600436.XSHG,,11808.0,,hold,,100.0,,
549,20190417,STOCK,,158593208.0,,,,,,
550,20190417,000906.XSHG,,218601125.0,,hold,,50000.0,,
551,20190417,INDEX,,218601125.0,,,,,,
552,20190417,ALL,377194380.008,377194333.0,47.00800000431627,,,,,
553,20190418,CASH,,,47.00800000431627,,,,,
554,20190418,600031.XSHG,,1316000.0,,hold,,100000.0,,
555,20190418,600519.XSHG,,156196600.0,,hold,,165200.0,,
556,20190418,600436.XSHG,,11660.0,,hold,,100.0,,
557,20190418,STOCK,,157524260.0,,,,,,
558,20190418,000906.XSHG,,217687420.00000003,,hold,,50000.0,,
559,20190418,INDEX,,217687420.00000003,,,,,,
560,20190418,ALL,375211727.008,375211680.0,47.00800000431627,,,,,
561,20190419,CASH,,,47.00800000431627,,,,,
562,20190419,600031.XSHG,,1313000.0,,hold,,100000.0,,
563,20190419,600519.XSHG,,157362912.0,,hold,,165200.0,,
564,20190419,600436.XSHG,,11711.0,,hold,,100.0,,
565,20190419,STOCK,,158687623.0,,,,,,
566,20190419,000906.XSHG,,219966555.00000003,,hold,,50000.0,,
567,20190419,INDEX,,219966555.00000003,,,,,,
568,20190419,ALL,378654225.008,378654178.0,47.00800000431627,,,,,
569,20190422,CASH,,,47.00800000431627,,,,,
570,20190422,600031.XSHG,,1219000.0,,hold,,100000.0,,
571,20190422,600519.XSHG,,156807840.0,,hold,,165200.0,,
572,20190422,600436.XSHG,,11650.0,,hold,,100.0,,
573,20190422,STOCK,,158038490.0,,,,,,
574,20190422,000906.XSHG,,215331869.99999997,,hold,,50000.0,,
575,20190422,INDEX,,215331869.99999997,,,,,,
576,20190422,ALL,373370407.008,373370360.0,47.00800000431627,,,,,
577,20190423,CASH,,,47.00800000431627,,,,,
578,20190423,600031.XSHG,,1229000.0,,hold,,100000.0,,
579,20190423,600519.XSHG,,161061740.0,,hold,,165200.0,,
580,20190423,600436.XSHG,,11625.0,,hold,,100.0,,
581,20190423,STOCK,,162302365.0,,,,,,
582,20190423,000906.XSHG,,214180530.0,,hold,,50000.0,,
583,20190423,INDEX,,214180530.0,,,,,,
584,20190423,ALL,376482942.008,376482895.0,47.00800000431627,,,,,
585,20190424,CASH,,,47.00800000431627,,,,,
586,20190424,600031.XSHG,,1233000.0,,hold,,100000.0,,
587,20190424,600519.XSHG,,160244000.0,,hold,,165200.0,,
588,20190424,600436.XSHG,,11600.0,,hold,,100.0,,
589,20190424,STOCK,,161488600.0,,,,,,
590,20190424,000906.XSHG,,215108170.00000003,,hold,,50000.0,,
591,20190424,INDEX,,215108170.00000003,,,,,,
592,20190424,ALL,376596817.008,376596770.0,47.00800000431627,,,,,
593,20190425,CASH,,,47.00800000431627,,,,,
594,20190425,600031.XSHG,,1188000.0,,hold,,100000.0,,
595,20190425,600519.XSHG,,157331524.0,,hold,,165200.0,,
596,20190425,600436.XSHG,,11502.0,,hold,,100.0,,
597,20190425,STOCK,,158531026.0,,,,,,
598,20190425,000906.XSHG,,209493089.99999997,,hold,,50000.0,,
599,20190425,INDEX,,209493089.99999997,,,,,,
600,20190425,ALL,368024163.008,368024116.0,47.00800000431627,,,,,
601,20190426,CASH,,,47.00800000431627,,,,,
602,20190426,600031.XSHG,,1192000.0,,hold,,100000.0,,
603,20190426,600519.XSHG,,156114000.0,,hold,,165200.0,,
604,20190426,600436.XSHG,,10919.0,,hold,,100.0,,
605,20190426,STOCK,,157316919.0,,,,,,
606,20190426,000906.XSHG,,206909265.0,,hold,,50000.0,,
607,20190426,INDEX,,206909265.0,,,,,,
608,20190426,ALL,364226231.008,364226184.0,47.00800000431627,,,,,
609,20190429,CASH,,,47.00800000431627,,,,,
610,20190429,600031.XSHG,,1230000.0,,hold,,100000.0,,
611,20190429,600519.XSHG,,160569444.0,,hold,,165200.0,,
612,20190429,600436.XSHG,,11110.0,,hold,,100.0,,
613,20190429,STOCK,,161810554.0,,,,,,
614,20190429,000906.XSHG,,206026260.0,,hold,,50000.0,,
615,20190429,INDEX,,206026260.0,,,,,,
616,20190429,ALL,367836861.008,367836814.0,47.00800000431627,,,,,
617,20190430,600031.XSHG,,1225000.0,,sell,12.25,100000.0,2205.0,0.0
618,20190430,CASH,,,1222842.0080000043,,,,,
619,20190430,600519.XSHG,,160904800.0,,hold,,165200.0,,
620,20190430,600436.XSHG,,11530.0,,hold,,100.0,,
621,20190430,STOCK,,160916330.0,,,,,,
622,20190430,000906.XSHG,,206935590.0,,hold,,50000.0,,
623,20190430,INDEX,,206935590.0,,,,,,
624,20190430,ALL,369074762.008,367851920.0,1222842.0080000043,,,,,
625,20190506,CASH,,,1222842.0080000043,,,,,
626,20190506,600519.XSHG,,149671200.0,,hold,,165200.0,,
627,20190506,600436.XSHG,,10870.0,,hold,,100.0,,
628,20190506,STOCK,,149682070.0,,,,,,
629,20190506,000906.XSHG,,194020080.0,,hold,,50000.0,,
630,20190506,INDEX,,194020080.0,,,,,,
631,20190506,ALL,344924992.008,343702150.0,1222842.0080000043,,,,,
632,20190507,CASH,,,1222842.0080000043,,,,,
633,20190507,600519.XSHG,,147028000.0,,hold,,165200.0,,
634,20190507,600436.XSHG,,11205.0,,hold,,100.0,,
635,20190507,STOCK,,147039205.0,,,,,,
636,20190507,000906.XSHG,,196072995.0,,hold,,50000.0,,
637,20190507,INDEX,,196072995.0,,,,,,
638,20190507,ALL,344335042.008,343112200.0,1222842.0080000043,,,,,
639,20190508,CASH,,,1222842.0080000043,,,,,
640,20190508,600519.XSHG,,146102880.0,,hold,,165200.0,,
641,20190508,600436.XSHG,,10844.0,,hold,,100.0,,
642,20190508,STOCK,,146113724.0,,,,,,
643,20190508,000906.XSHG,,193692765.0,,hold,,50000.0,,
644,20190508,INDEX,,193692765.0,,,,,,
645,20190508,ALL,341029331.008,339806489.0,1222842.0080000043,,,,,
646,20190509,CASH,,,1222842.0080000043,,,,,
647,20190509,600519.XSHG,,141875412.0,,hold,,165200.0,,
648,20190509,600436.XSHG,,10413.0,,hold,,100.0,,
649,20190509,STOCK,,141885825.0,,,,,,
650,20190509,000906.XSHG,,190413360.0,,hold,,50000.0,,
651,20190509,INDEX,,190413360.0,,,,,,
652,20190509,ALL,333522027.008,332299185.0,1222842.0080000043,,,,,
653,20190510,600436.XSHG,,10698.0,,sell,106.98,100.0,19.2564,0.0
654,20190510,600276.XSHG,,1231104.0,,buy,64.12,19200.0,984.8832000000001,0.0
655,20190510,CASH,,,1431.8684000044595,,,,,
656,20190510,600519.XSHG,,149856224.0,,hold,,165200.0,,
657,20190510,600276.XSHG,,1231104.0,,hold,,19200.0,,
658,20190510,STOCK,,151087328.0,,,,,,
659,20190510,000906.XSHG,,197314315.0,,hold,,50000.0,,
660,20190510,INDEX,,197314315.0,,,,,,
661,20190510,ALL,348403074.86840004,348401643.0,1431.8684000044595,,,,,
662,20190513,CASH,,,1431.8684000044595,,,,,
663,20190513,600519.XSHG,,147358400.0,,hold,,165200.0,,
664,20190513,600276.XSHG,,1232064.0,,hold,,19200.0,,
665,20190513,STOCK,,148590464.0,,,,,,
666,20190513,000906.XSHG,,194286025.0,,hold,,50000.0,,
667,20190513,INDEX,,194286025.0,,,,,,
668,20190513,ALL,342877920.8684,342876489.0,1431.8684000044595,,,,,
669,20190514,CASH,,,1431.8684000044595,,,,,
670,20190514,600519.XSHG,,146461364.0,,hold,,165200.0,,
671,20190514,600276.XSHG,,1210176.0,,hold,,19200.0,,
672,20190514,STOCK,,147671540.0,,,,,,
673,20190514,000906.XSHG,,192961815.0,,hold,,50000.0,,
674,20190514,INDEX,,192961815.0,,,,,,
675,20190514,ALL,340634786.8684,340633355.0,1431.8684000044595,,,,,
676,20190515,CASH,,,1431.8684000044595,,,,,
677,20190515,600519.XSHG,,153140400.0,,hold,,165200.0,,
678,20190515,600276.XSHG,,1255872.0,,hold,,19200.0,,
679,20190515,STOCK,,154396272.0,,,,,,
680,20190515,000906.XSHG,,197293175.0,,hold,,50000.0,,
681,20190515,INDEX,,197293175.0,,,,,,
682,20190515,ALL,351690878.8684,351689447.0,1431.8684000044595,,,,,
683,20190516,CASH,,,1431.8684000044595,,,,,
684,20190516,600519.XSHG,,153621132.0,,hold,,165200.0,,
685,20190516,600276.XSHG,,1234176.0,,hold,,19200.0,,
686,20190516,STOCK,,154855308.0,,,,,,
687,20190516,000906.XSHG,,198268505.0,,hold,,50000.0,,
688,20190516,INDEX,,198268505.0,,,,,,
689,20190516,ALL,353125244.8684,353123813.0,1431.8684000044595,,,,,
690,20190517,CASH,,,1431.8684000044595,,,,,
691,20190517,600519.XSHG,,149801708.0,,hold,,165200.0,,
692,20190517,600276.XSHG,,1204992.0,,hold,,19200.0,,
693,20190517,STOCK,,151006700.0,,,,,,
694,20190517,000906.XSHG,,192892390.0,,hold,,50000.0,,
695,20190517,INDEX,,192892390.0,,,,,,
696,20190517,ALL,343900521.8684,343899090.0,1431.8684000044595,,,,,
697,20190520,600276.XSHG,,1156800.0,,sell,60.25,19200.0,2082.24,0.0
698,20190520,CASH,,,1156149.6284000045,,,,,
699,20190520,600519.XSHG,,146195392.0,,hold,,165200.0,,
700,20190520,STOCK,,146195392.0,,,,,,
701,20190520,000906.XSHG,,191468975.0,,hold,,50000.0,,
702,20190520,INDEX,,191468975.0,,,,,,
703,20190520,ALL,338820516.62839997,337664367.0,1156149.6284000045,,,,,
704,20190521,CASH,,,1156149.6284000045,,,,,
705,20190521,600519.XSHG,,147854000.0,,hold,,165200.0,,
706,20190521,STOCK,,147854000.0,,,,,,
707,20190521,000906.XSHG,,194244670.0,,hold,,50000.0,,
708,20190521,INDEX,,194244670.0,,,,,,
709,20190521,ALL,343254819.6284,342098670.0,1156149.6284000045,,,,,
710,20190522,CASH,,,1156149.6284000045,,,,,
711,20190522,600519.XSHG,,146697600.0,,hold,,165200.0,,
712,20190522,STOCK,,146697600.0,,,,,,
713,20190522,000906.XSHG,,193232530.0,,hold,,50000.0,,
714,20190522,INDEX,,193232530.0,,,,,,
715,20190522,ALL,341086279.6284,339930130.0,1156149.6284000045,,,,,
716,20190523,CASH,,,1156149.6284000045,,,,,
717,20190523,600519.XSHG,,142237200.0,,hold,,165200.0,,
718,20190523,STOCK,,142237200.0,,,,,,
719,20190523,000906.XSHG,,189635750.0,,hold,,50000.0,,
720,20190523,INDEX,,189635750.0,,,,,,
721,20190523,ALL,333029099.6284,331872950.0,1156149.6284000045,,,,,
722,20190524,600519.XSHG,,145128200.0,,sell,878.5,165200.0,261230.75999999998,0.0
723,20190524,603288.XSHG,,145900406.0,,buy,93.46,1561100.0,116720.3248,0.0
724,20190524,CASH,,,5992.543600022793,,,,,
725,20190524,603288.XSHG,,145900406.0,,hold,,1561100.0,,
726,20190524,STOCK,,145900406.0,,,,,,
727,20190524,000906.XSHG,,189745395.0,,hold,,50000.0,,
728,20190524,INDEX,,189745395.0,,,,,,
729,20190524,ALL,335651793.5436,335645801.0,5992.543600022793,,,,,
730,20190527,CASH,,,5992.543600022793,,,,,
731,20190527,603288.XSHG,,146399958.0,,hold,,1561100.0,,
732,20190527,STOCK,,146399958.0,,,,,,
733,20190527,000906.XSHG,,192617005.0,,hold,,50000.0,,
734,20190527,INDEX,,192617005.0,,,,,,
735,20190527,ALL,339022955.5436,339016963.0,5992.543600022793,,,,,
736,20190528,CASH,,,5992.543600022793,,,,,
737,20190528,603288.XSHG,,154205458.0,,hold,,1561100.0,,
738,20190528,STOCK,,154205458.0,,,,,,
739,20190528,000906.XSHG,,193958015.0,,hold,,50000.0,,
740,20190528,INDEX,,193958015.0,,,,,,
741,20190528,ALL,348169465.5436,348163473.0,5992.543600022793,,,,,
742,20190529,CASH,,,5992.543600022793,,,,,
743,20190529,603288.XSHG,,152269694.0,,hold,,1561100.0,,
744,20190529,STOCK,,152269694.0,,,,,,
745,20190529,000906.XSHG,,193634885.0,,hold,,50000.0,,
746,20190529,INDEX,,193634885.0,,,,,,
747,20190529,ALL,345910571.5436,345904579.0,5992.543600022793,,,,,
748,20190530,CASH,,,5992.543600022793,,,,,
749,20190530,603288.XSHG,,156110000.0,,hold,,1561100.0,,
750,20190530,STOCK,,156110000.0,,,,,,
751,20190530,000906.XSHG,,192436505.0,,hold,,50000.0,,
752,20190530,INDEX,,192436505.0,,,,,,
753,20190530,ALL,348552497.5436,348546505.0,5992.543600022793,,,,,
754,20190531,CASH,,,5992.543600022793,,,,,
755,20190531,603288.XSHG,,156422220.0,,hold,,1561100.0,,
756,20190531,STOCK,,156422220.0,,,,,,
757,20190531,000906.XSHG,,191843775.0,,hold,,50000.0,,
758,20190531,INDEX,,191843775.0,,,,,,
759,20190531,ALL,348271987.5436,348265995.0,5992.543600022793,,,,,
760,20190603,CASH,,,5992.543600022793,,,,,
761,20190603,603288.XSHG,,160652801.0,,hold,,1561100.0,,
762,20190603,STOCK,,160652801.0,,,,,,
763,20190603,000906.XSHG,,191390950.00000003,,hold,,50000.0,,
764,20190603,INDEX,,191390950.00000003,,,,,,
765,20190603,ALL,352049743.5436,352043751.0,5992.543600022793,,,,,
766,20190604,CASH,,,5992.543600022793,,,,,
767,20190604,603288.XSHG,,155922668.0,,hold,,1561100.0,,
768,20190604,STOCK,,155922668.0,,,,,,
769,20190604,000906.XSHG,,189496730.0,,hold,,50000.0,,
770,20190604,INDEX,,189496730.0,,,,,,
771,20190604,ALL,345425390.5436,345419398.0,5992.543600022793,,,,,
772,20190605,CASH,,,5992.543600022793,,,,,
773,20190605,603288.XSHG,,157202770.0,,hold,,1561100.0,,
774,20190605,STOCK,,157202770.0,,,,,,
775,20190605,000906.XSHG,,189333935.0,,hold,,50000.0,,
776,20190605,INDEX,,189333935.0,,,,,,
777,20190605,ALL,346542697.5436,346536705.0,5992.543600022793,,,,,
778,20190606,CASH,,,5992.543600022793,,,,,
779,20190606,603288.XSHG,,154580122.0,,hold,,1561100.0,,
780,20190606,STOCK,,154580122.0,,,,,,
781,20190606,000906.XSHG,,187050065.0,,hold,,50000.0,,
782,20190606,INDEX,,187050065.0,,,,,,
783,20190606,ALL,341636179.5436,341630187.0,5992.543600022793,,,,,
784,20190610,CASH,,,5992.543600022793,,,,,
785,20190610,603288.XSHG,,161370907.0,,hold,,1561100.0,,
786,20190610,STOCK,,161370907.0,,,,,,
787,20190610,000906.XSHG,,189336955.0,,hold,,50000.0,,
788,20190610,INDEX,,189336955.0,,,,,,
789,20190610,ALL,350713854.5436,350707862.0,5992.543600022793,,,,,
790,20190611,CASH,,,5992.543600022793,,,,,
791,20190611,603288.XSHG,,164180887.0,,hold,,1561100.0,,
792,20190611,STOCK,,164180887.0,,,,,,
793,20190611,000906.XSHG,,195346600.0,,hold,,50000.0,,
794,20190611,INDEX,,195346600.0,,,,,,
795,20190611,ALL,359533479.5436,359527487.0,5992.543600022793,,,,,
796,20190612,CASH,,,5992.543600022793,,,,,
797,20190612,603288.XSHG,,162354400.0,,hold,,1561100.0,,
798,20190612,STOCK,,162354400.0,,,,,,
799,20190612,000906.XSHG,,193858645.0,,hold,,50000.0,,
800,20190612,INDEX,,193858645.0,,,,,,
801,20190612,ALL,356219037.5436,356213045.0,5992.543600022793,,,,,
802,20190613,CASH,,,5992.543600022793,,,,,
803,20190613,603288.XSHG,,162416844.0,,hold,,1561100.0,,
804,20190613,STOCK,,162416844.0,,,,,,
805,20190613,000906.XSHG,,193761135.0,,hold,,50000.0,,
806,20190613,INDEX,,193761135.0,,,,,,
807,20190613,ALL,356183971.5436,356177979.0,5992.543600022793,,,,,
808,20190614,CASH,,,5992.543600022793,,,,,
809,20190614,603288.XSHG,,160746467.0,,hold,,1561100.0,,
810,20190614,STOCK,,160746467.0,,,,,,
811,20190614,000906.XSHG,,191767825.0,,hold,,50000.0,,
812,20190614,INDEX,,191767825.0,,,,,,
813,20190614,ALL,352520284.5436,352514292.0,5992.543600022793,,,,,
814,20190617,600031.XSHG,,5100.0,,buy,12.75,400.0,4.08,0.0
815,20190617,CASH,,,888.4636000227929,,,,,
816,20190617,603288.XSHG,,158342373.0,,hold,,1561100.0,,
817,20190617,600031.XSHG,,5100.0,,hold,,400.0,,
818,20190617,STOCK,,158347473.0,,,,,,
819,20190617,000906.XSHG,,191835130.0,,hold,,50000.0,,
820,20190617,INDEX,,191835130.0,,,,,,
821,20190617,ALL,350183491.46360004,350182603.0,888.4636000227929,,,,,
822,20190618,CASH,,,888.4636000227929,,,,,
823,20190618,603288.XSHG,,157671100.0,,hold,,1561100.0,,
824,20190618,600031.XSHG,,5152.0,,hold,,400.0,,
825,20190618,STOCK,,157676252.0,,,,,,
826,20190618,000906.XSHG,,192292315.0,,hold,,50000.0,,
827,20190618,INDEX,,192292315.0,,,,,,
828,20190618,ALL,349969455.46360004,349968567.0,888.4636000227929,,,,,
829,20190619,CASH,,,888.4636000227929,,,,,
830,20190619,603288.XSHG,,157905265.0,,hold,,1561100.0,,
831,20190619,600031.XSHG,,5160.0,,hold,,400.0,,
832,20190619,STOCK,,157910425.0,,,,,,
833,20190619,000906.XSHG,,194812060.0,,hold,,50000.0,,
834,20190619,INDEX,,194812060.0,,,,,,
835,20190619,ALL,352723373.46360004,352722485.0,888.4636000227929,,,,,
836,20190620,CASH,,,888.4636000227929,,,,,
837,20190620,603288.XSHG,,161573850.0,,hold,,1561100.0,,
838,20190620,600031.XSHG,,5272.0,,hold,,400.0,,
839,20190620,STOCK,,161579122.0,,,,,,
840,20190620,000906.XSHG,,200224535.0,,hold,,50000.0,,
841,20190620,INDEX,,200224535.0,,,,,,
842,20190620,ALL,361804545.46360004,361803657.0,888.4636000227929,,,,,
843,20190621,CASH,,,888.4636000227929,,,,,
844,20190621,603288.XSHG,,159450754.0,,hold,,1561100.0,,
845,20190621,600031.XSHG,,5252.0,,hold,,400.0,,
846,20190621,STOCK,,159456006.0,,,,,,
847,20190621,000906.XSHG,,201075455.0,,hold,,50000.0,,
848,20190621,INDEX,,201075455.0,,,,,,
849,20190621,ALL,360532349.46360004,360531461.0,888.4636000227929,,,,,
850,20190624,CASH,,,888.4636000227929,,,,,
851,20190624,603288.XSHG,,160949410.0,,hold,,1561100.0,,
852,20190624,600031.XSHG,,5272.0,,hold,,400.0,,
853,20190624,STOCK,,160954682.0,,,,,,
854,20190624,000906.XSHG,,201395950.00000003,,hold,,50000.0,,
855,20190624,INDEX,,201395950.00000003,,,,,,
856,20190624,ALL,362351520.46360004,362350632.0,888.4636000227929,,,,,
857,20190625,CASH,,,888.4636000227929,,,,,
858,20190625,603288.XSHG,,162354400.0,,hold,,1561100.0,,
859,20190625,600031.XSHG,,5220.0,,hold,,400.0,,
860,20190625,STOCK,,162359620.0,,,,,,
861,20190625,000906.XSHG,,199330075.0,,hold,,50000.0,,
862,20190625,INDEX,,199330075.0,,,,,,
863,20190625,ALL,361690583.46360004,361689695.0,888.4636000227929,,,,,
864,20190626,CASH,,,888.4636000227929,,,,,
865,20190626,603288.XSHG,,161167964.0,,hold,,1561100.0,,
866,20190626,600031.XSHG,,5180.0,,hold,,400.0,,
867,20190626,STOCK,,161173144.0,,,,,,
868,20190626,000906.XSHG,,198933055.0,,hold,,50000.0,,
869,20190626,INDEX,,198933055.0,,,,,,
870,20190626,ALL,360107087.46360004,360106199.0,888.4636000227929,,,,,
871,20190627,CASH,,,888.4636000227929,,,,,
872,20190627,603288.XSHG,,163853056.0,,hold,,1561100.0,,
873,20190627,600031.XSHG,,5180.0,,hold,,400.0,,
874,20190627,STOCK,,163858236.0,,,,,,
875,20190627,000906.XSHG,,200978885.0,,hold,,50000.0,,
876,20190627,INDEX,,200978885.0,,,,,,
877,20190627,ALL,364838009.46360004,364837121.0,888.4636000227929,,,,,
878,20190628,CASH,,,888.4636000227929,,,,,
879,20190628,603288.XSHG,,163915500.0,,hold,,1561100.0,,
880,20190628,600031.XSHG,,5232.0,,hold,,400.0,,
881,20190628,STOCK,,163920732.0,,,,,,
882,20190628,000906.XSHG,,200066855.0,,hold,,50000.0,,
883,20190628,INDEX,,200066855.0,,,,,,
884,20190628,ALL,363988475.46360004,363987587.0,888.4636000227929,,,,,
885,20190701,CASH,,,888.4636000227929,,,,,
886,20190701,603288.XSHG,,169457405.0,,hold,,1561100.0,,
887,20190701,600031.XSHG,,5360.0,,hold,,400.0,,
888,20190701,STOCK,,169462765.0,,,,,,
889,20190701,000906.XSHG,,205899335.00000003,,hold,,50000.0,,
890,20190701,INDEX,,205899335.00000003,,,,,,
891,20190701,ALL,375362988.46360004,375362100.0,888.4636000227929,,,,,
892,20190702,CASH,,,888.4636000227929,,,,,
893,20190702,603288.XSHG,,167927527.0,,hold,,1561100.0,,
894,20190702,600031.XSHG,,5276.0,,hold,,400.0,,
895,20190702,STOCK,,167932803.0,,,,,,
896,20190702,000906.XSHG,,205802610.0,,hold,,50000.0,,
897,20190702,INDEX,,205802610.0,,,,,,
898,20190702,ALL,373736301.46360004,373735413.0,888.4636000227929,,,,,
899,20190703,CASH,,,888.4636000227929,,,,,
900,20190703,603288.XSHG,,164696050.0,,hold,,1561100.0,,
901,20190703,600031.XSHG,,5168.0,,hold,,400.0,,
902,20190703,STOCK,,164701218.0,,,,,,
903,20190703,000906.XSHG,,203642335.0,,hold,,50000.0,,
904,20190703,INDEX,,203642335.0,,,,,,
905,20190703,ALL,368344441.46360004,368343553.0,888.4636000227929,,,,,
906,20190704,CASH,,,888.4636000227929,,,,,
907,20190704,603288.XSHG,,158919980.0,,hold,,1561100.0,,
908,20190704,600031.XSHG,,5144.0,,hold,,400.0,,
909,20190704,STOCK,,158925124.0,,,,,,
910,20190704,000906.XSHG,,202676065.0,,hold,,50000.0,,
911,20190704,INDEX,,202676065.0,,,,,,
912,20190704,ALL,361602077.46360004,361601189.0,888.4636000227929,,,,,
913,20190705,CASH,,,888.4636000227929,,,,,
914,20190705,603288.XSHG,,164055999.0,,hold,,1561100.0,,
915,20190705,600031.XSHG,,5148.0,,hold,,400.0,,
916,20190705,STOCK,,164061147.0,,,,,,
917,20190705,000906.XSHG,,203647530.0,,hold,,50000.0,,
918,20190705,INDEX,,203647530.0,,,,,,
919,20190705,ALL,367709565.46360004,367708677.0,888.4636000227929,,,,,
920,20190708,CASH,,,888.4636000227929,,,,,
921,20190708,603288.XSHG,,159388310.0,,hold,,1561100.0,,
922,20190708,600031.XSHG,,5080.0,,hold,,400.0,,
923,20190708,STOCK,,159393390.0,,,,,,
924,20190708,000906.XSHG,,198396495.0,,hold,,50000.0,,
925,20190708,INDEX,,198396495.0,,,,,,
926,20190708,ALL,357790773.46360004,357789885.0,888.4636000227929,,,,,
927,20190709,CASH,,,888.4636000227929,,,,,
928,20190709,603288.XSHG,,159841029.0,,hold,,1561100.0,,
929,20190709,600031.XSHG,,5068.0,,hold,,400.0,,
930,20190709,STOCK,,159846097.0,,,,,,
931,20190709,000906.XSHG,,198113640.0,,hold,,50000.0,,
932,20190709,INDEX,,198113640.0,,,,,,
